month,state,district,demo_age_5_17,demo_age_17_
2025-12-01,Arunachal Pradesh,West Kameng,77,343
2025-12-01,Arunachal Pradesh,West Siang,86,367
2025-12-01,Assam,Bajali,22,335
2025-12-01,Assam,Baksa,369,4617
2025-12-01,Assam,Barpeta,1086,14729
2025-12-01,Assam,Biswanath,230,2548
2025-12-01,Assam,Bongaigaon,507,5732
2025-12-01,Assam,Cachar,1037,11361
2025-12-01,Assam,Charaideo,164,1838
2025-12-01,Assam,Chirang,372,4153
2025-12-01,Assam,Darrang,672,5984
2025-12-01,Assam,Dhemaji,407,4092
2025-12-01,Assam,Dhubri,1860,21316
2025-12-01,Assam,Dibrugarh,381,4859
2025-12-01,Assam,Dima Hasao,12,123
2025-12-01,Assam,Goalpara,910,8066
2025-12-01,Assam,Golaghat,383,4763
2025-12-01,Assam,Hailakandi,633,5286
2025-12-01,Assam,Hojai,505,5368
2025-12-01,Assam,Jorhat,300,3767
2025-12-01,Assam,Kamrup,874,11916
2025-12-01,Assam,Kamrup Metro,473,6641
2025-12-01,Assam,Karbi Anglong,500,4467
2025-12-01,Assam,Karimganj,1249,12183
2025-12-01,Assam,Kokrajhar,450,7038
2025-12-01,Assam,Lakhimpur,597,5723
2025-12-01,Assam,Majuli,68,716
2025-12-01,Assam,Marigaon,1192,11947
2025-12-01,Assam,Nagaon,1730,22185
2025-12-01,Assam,Nalbari,460,4828
2025-12-01,Assam,North Cachar Hills,55,615
2025-12-01,Assam,Sibsagar,227,2667
2025-12-01,Assam,Sonitpur,762,10119
2025-12-01,Assam,South Salmara Mankachar,224,3756
2025-12-01,Assam,Sribhumi,84,2202
2025-12-01,Assam,Tamulpur District,19,495
2025-12-01,Assam,Tinsukia,558,7841
2025-12-01,Assam,Udalguri,384,5219
2025-12-01,Assam,West Karbi Anglong,49,299
2025-12-01,BALANAGAR,IDPL COLONY,0,2
2025-12-01,Bihar,Araria,2223,27420
2025-12-01,Bihar,Arwal,556,5073
2025-12-01,Bihar,Aurangabad,2429,19259
2025-12-01,Bihar,Aurangabad(BH),2,7
2025-12-01,Bihar,Aurangabad(bh),11,177
2025-12-01,Bihar,Banka,1710,18022
2025-12-01,Bihar,Begusarai,3253,26162
2025-12-01,Bihar,Bhabua,2,30
2025-12-01,Bihar,Bhagalpur,3027,25895
2025-12-01,Bihar,Bhojpur,2531,21952
2025-12-01,Bihar,Buxar,1690,14644
2025-12-01,Bihar,Darbhanga,3043,29052
2025-12-01,Bihar,East Champaran,4770,50458
2025-12-01,Bihar,Gaya,4657,32037
2025-12-01,Bihar,Gopalganj,2044,22057
2025-12-01,Bihar,Jamui,1346,11970
2025-12-01,Bihar,Jehanabad,1104,7751
2025-12-01,Bihar,Kaimur (Bhabua),1379,12881
2025-12-01,Bihar,Katihar,2511,29940
2025-12-01,Bihar,Khagaria,2105,15159
2025-12-01,Bihar,Kishanganj,1201,16628
2025-12-01,Bihar,Lakhisarai,1073,9332
2025-12-01,Bihar,Madhepura,1784,16856
2025-12-01,Bihar,Madhubani,3302,34194
2025-12-01,Bihar,Monghyr,0,88
2025-12-01,Bihar,Munger,1073,11050
2025-12-01,Bihar,Muzaffarpur,4043,42320
2025-12-01,Bihar,Nalanda,3331,24376
2025-12-01,Bihar,Nawada,1792,16194
2025-12-01,Bihar,Pashchim Champaran,7,226
2025-12-01,Bihar,Patna,5500,49453
2025-12-01,Bihar,Purba Champaran,10,261
2025-12-01,Bihar,Purnea,41,562
2025-12-01,Bihar,Purnia,2686,31657
2025-12-01,Bihar,Rohtas,2697,24123
2025-12-01,Bihar,Saharsa,1591,12480
2025-12-01,Bihar,Samastipur,3918,41650
2025-12-01,Bihar,Samstipur,4,127
2025-12-01,Bihar,Saran,3828,33641
2025-12-01,Bihar,Sheikhpura,614,4594
2025-12-01,Bihar,Sheikpura,0,33
2025-12-01,Bihar,Sheohar,546,5189
2025-12-01,Bihar,Sitamarhi,3143,31818
2025-12-01,Bihar,Siwan,2919,27462
2025-12-01,Bihar,Supaul,1587,16145
2025-12-01,Bihar,Vaishali,3018,29446
2025-12-01,Bihar,West Champaran,4539,40089
2025-12-01,Chandigarh,Chandigarh,886,8971
2025-12-01,Chandigarh,Mohali,0,2
2025-12-01,Chandigarh,Rupnagar,0,4
2025-12-01,Chhatisgarh,Raipur,0,2
2025-12-01,Chhattisgarh,Balod,1183,8016
2025-12-01,Chhattisgarh,Baloda Bazar,2361,21386
2025-12-01,Chhattisgarh,Balrampur,684,9330
2025-12-01,Chhattisgarh,Bastar,3045,14701
2025-12-01,Chhattisgarh,Bemetara,1245,9946
2025-12-01,Chhattisgarh,Bijapur,272,3983
2025-12-01,Chhattisgarh,Bilaspur,3045,27944
2025-12-01,Chhattisgarh,Dakshin Bastar Dantewada,444,1256
2025-12-01,Chhattisgarh,Dantewada,241,406
2025-12-01,Chhattisgarh,Dhamtari,898,7079
2025-12-01,Chhattisgarh,Durg,1908,11654
2025-12-01,Chhattisgarh,Gariyaband,519,7381
2025-12-01,Chhattisgarh,Gaurela-pendra-marwahi,167,892
2025-12-01,Chhattisgarh,Janjgir - Champa,4,81
2025-12-01,Chhattisgarh,Janjgir Champa,4,105
2025-12-01,Chhattisgarh,Janjgir-champa,1708,21001
2025-12-01,Chhattisgarh,Jashpur,2119,11637
2025-12-01,Chhattisgarh,Kabeerdham,639,2940
2025-12-01,Chhattisgarh,Kanker,1178,9106
2025-12-01,Chhattisgarh,Kawardha,1458,9768
2025-12-01,Chhattisgarh,Khairagarh Chhuikhadan Gandai,246,1659
2025-12-01,Chhattisgarh,Kondagaon,1363,9459
2025-12-01,Chhattisgarh,Korba,798,12093
2025-12-01,Chhattisgarh,Koriya,516,7764
2025-12-01,Chhattisgarh,Mahasamund,1435,15886
2025-12-01,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,184,2181
2025-12-01,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,9,54
2025-12-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,1015,4783
2025-12-01,Chhattisgarh,Mungeli,904,13970
2025-12-01,Chhattisgarh,Narayanpur,322,1495
2025-12-01,Chhattisgarh,Raigarh,1101,19745
2025-12-01,Chhattisgarh,Raipur,1792,17143
2025-12-01,Chhattisgarh,Rajnandgaon,2085,20330
2025-12-01,Chhattisgarh,Sakti,323,2814
2025-12-01,Chhattisgarh,Sarangarh-Bilaigarh,344,3567
2025-12-01,Chhattisgarh,Sukma,519,3674
2025-12-01,Chhattisgarh,Surajpur,1186,12005
2025-12-01,Chhattisgarh,Surguja,1771,20832
2025-12-01,Chhattisgarh,Uttar Bastar Kanker,496,5016
2025-12-01,Dadra & Nagar Haveli,Dadra & Nagar Haveli,8,71
2025-12-01,Dadra and Nagar Haveli,Dadra and Nagar Haveli,290,1080
2025-12-01,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,45,496
2025-12-01,Dadra and Nagar Haveli and Daman and Diu,Daman,29,398
2025-12-01,Dadra and Nagar Haveli and Daman and Diu,Diu,8,52
2025-12-01,Daman & Diu,Daman,4,111
2025-12-01,Daman & Diu,Diu,7,64
2025-12-01,Daman and Diu,Daman,47,221
2025-12-01,Daman and Diu,Diu,23,132
2025-12-01,Darbhanga,Near University Thana,0,2
2025-12-01,Delhi,Central Delhi,496,5509
2025-12-01,Delhi,East Delhi,1313,14908
2025-12-01,Delhi,Najafgarh,0,74
2025-12-01,Delhi,New Delhi,94,697
2025-12-01,Delhi,North Delhi,807,7437
2025-12-01,Delhi,North East,104,3221
2025-12-01,Delhi,North East Delhi,1586,13168
2025-12-01,Delhi,North West Delhi,3253,28625
2025-12-01,Delhi,Shahdara,336,3054
2025-12-01,Delhi,South Delhi,1928,24119
2025-12-01,Delhi,South East Delhi,55,492
2025-12-01,Delhi,South West Delhi,1969,18300
2025-12-01,Delhi,West Delhi,2121,21825
2025-12-01,Goa,Bardez,1,11
2025-12-01,Goa,Bicholim,0,2
2025-12-01,Goa,North Goa,339,4278
2025-12-01,Goa,South Goa,335,3811
2025-12-01,Goa,Tiswadi,0,2
2025-12-01,Gujarat,Ahmadabad,42,2666
2025-12-01,Gujarat,Ahmedabad,5877,47821
2025-12-01,Gujarat,Amreli,520,6818
2025-12-01,Gujarat,Anand,935,8632
2025-12-01,Gujarat,Arvalli,418,2004
2025-12-01,Gujarat,Banas Kantha,4,181
2025-12-01,Gujarat,Banaskantha,1812,16737
2025-12-01,Gujarat,Bharuch,1353,8503
2025-12-01,Gujarat,Bhavnagar,1400,13484
2025-12-01,Gujarat,Botad,203,1408
2025-12-01,Gujarat,Chhotaudepur,339,1719
2025-12-01,Gujarat,Dahod,875,5866
2025-12-01,Gujarat,Devbhumi Dwarka,231,1497
2025-12-01,Gujarat,Dohad,66,1392
2025-12-01,Gujarat,Gandhinagar,966,9262
2025-12-01,Gujarat,Gir Somnath,401,2488
2025-12-01,Gujarat,Jamnagar,902,11051
2025-12-01,Gujarat,Junagadh,789,10025
2025-12-01,Gujarat,Kachchh,1419,12637
2025-12-01,Gujarat,Kheda,1006,10267
2025-12-01,Gujarat,Mahesana,1178,9095
2025-12-01,Gujarat,Mahisagar,255,1708
2025-12-01,Gujarat,Morbi,447,2505
2025-12-01,Gujarat,Narmada,417,2420
2025-12-01,Gujarat,Navsari,745,5703
2025-12-01,Gujarat,Panch Mahals,1,150
2025-12-01,Gujarat,Panchmahals,909,8351
2025-12-01,Gujarat,Patan,790,7069
2025-12-01,Gujarat,Porbandar,289,3188
2025-12-01,Gujarat,Rajkot,1604,22940
2025-12-01,Gujarat,Sabar Kantha,11,223
2025-12-01,Gujarat,Sabarkantha,1032,10538
2025-12-01,Gujarat,Surat,4911,51651
2025-12-01,Gujarat,Surendra Nagar,625,8111
2025-12-01,Gujarat,Surendranagar,5,370
2025-12-01,Gujarat,Tapi,494,2249
2025-12-01,Gujarat,The Dangs,148,822
2025-12-01,Gujarat,Vadodara,2613,22395
2025-12-01,Gujarat,Valsad,1223,7547
2025-12-01,Haryana,Ambala,627,5699
2025-12-01,Haryana,Bhiwani,760,6493
2025-12-01,Haryana,Charkhi Dadri,312,2352
2025-12-01,Haryana,Faridabad,2014,17906
2025-12-01,Haryana,Fatehabad,471,5005
2025-12-01,Haryana,Gurgaon,1884,16479
2025-12-01,Haryana,Hisar,836,8508
2025-12-01,Haryana,Jhajjar,488,4908
2025-12-01,Haryana,Jind,611,5858
2025-12-01,Haryana,Kaithal,508,4336
2025-12-01,Haryana,Karnal,858,5962
2025-12-01,Haryana,Kurukshetra,460,3901
2025-12-01,Haryana,Mahendragarh,531,4622
2025-12-01,Haryana,Mewat,882,10242
2025-12-01,Haryana,Palwal,866,7930
2025-12-01,Haryana,Panchkula,594,4450
2025-12-01,Haryana,Panipat,928,7780
2025-12-01,Haryana,Rewari,681,5548
2025-12-01,Haryana,Rohtak,743,4260
2025-12-01,Haryana,Sirsa,647,8504
2025-12-01,Haryana,Sonipat,944,7276
2025-12-01,Haryana,Yamuna Nagar,798,7088
2025-12-01,Haryana,Yamunanagar,3,125
2025-12-01,Himachal Pradesh,Bilaspur,212,1392
2025-12-01,Himachal Pradesh,Chamba,884,3205
2025-12-01,Himachal Pradesh,Hamirpur,231,1734
2025-12-01,Himachal Pradesh,Kangra,907,6609
2025-12-01,Himachal Pradesh,Kinnaur,34,374
2025-12-01,Himachal Pradesh,Kullu,377,2066
2025-12-01,Himachal Pradesh,Lahaul and Spiti,8,23
2025-12-01,Himachal Pradesh,Lahul & Spiti,5,80
2025-12-01,Himachal Pradesh,Lahul and Spiti,33,56
2025-12-01,Himachal Pradesh,Mandi,512,3312
2025-12-01,Himachal Pradesh,Shimla,546,3328
2025-12-01,Himachal Pradesh,Sirmaur,455,2488
2025-12-01,Himachal Pradesh,Solan,347,2030
2025-12-01,Himachal Pradesh,Una,302,1741
2025-12-01,Jaipur,Near meera hospital,0,2
2025-12-01,Jammu & Kashmir,Anantnag,0,5
2025-12-01,Jammu & Kashmir,Badgam,0,1
2025-12-01,Jammu & Kashmir,Baramula,5,28
2025-12-01,Jammu & Kashmir,Jammu,0,70
2025-12-01,Jammu & Kashmir,Kargil,0,3
2025-12-01,Jammu & Kashmir,Kathua,0,20
2025-12-01,Jammu & Kashmir,Kupwara,0,5
2025-12-01,Jammu & Kashmir,Rajauri,0,10
2025-12-01,Jammu & Kashmir,Srinagar,0,2
2025-12-01,Jammu & Kashmir,Udhampur,0,2
2025-12-01,Jammu and Kashmir,Anantnag,1160,5924
2025-12-01,Jammu and Kashmir,Badgam,258,3077
2025-12-01,Jammu and Kashmir,Bandipore,496,2355
2025-12-01,Jammu and Kashmir,Bandipur,0,1
2025-12-01,Jammu and Kashmir,Baramula,1224,6380
2025-12-01,Jammu and Kashmir,Budgam,577,1212
2025-12-01,Jammu and Kashmir,Doda,305,3125
2025-12-01,Jammu and Kashmir,Ganderbal,296,1645
2025-12-01,Jammu and Kashmir,Jammu,488,7340
2025-12-01,Jammu and Kashmir,Kargil,207,511
2025-12-01,Jammu and Kashmir,Kathua,366,3929
2025-12-01,Jammu and Kashmir,Kishtwar,162,1140
2025-12-01,Jammu and Kashmir,Kulgam,405,1584
2025-12-01,Jammu and Kashmir,Kupwara,1032,4388
2025-12-01,Jammu and Kashmir,Leh,95,293
2025-12-01,Jammu and Kashmir,Pulwama,698,3193
2025-12-01,Jammu and Kashmir,Punch,707,2723
2025-12-01,Jammu and Kashmir,Rajouri,708,3079
2025-12-01,Jammu and Kashmir,Ramban,566,1499
2025-12-01,Jammu and Kashmir,Reasi,286,1798
2025-12-01,Jammu and Kashmir,Samba,134,971
2025-12-01,Jammu and Kashmir,Shupiyan,382,1532
2025-12-01,Jammu and Kashmir,Srinagar,959,8859
2025-12-01,Jammu and Kashmir,Udhampur,238,3383
2025-12-01,Jharkhand,Bokaro,1402,11626
2025-12-01,Jharkhand,Chatra,1205,8522
2025-12-01,Jharkhand,Deoghar,1253,9753
2025-12-01,Jharkhand,Dhanbad,1363,15184
2025-12-01,Jharkhand,Dumka,1050,8280
2025-12-01,Jharkhand,East Singhbhum,1074,12590
2025-12-01,Jharkhand,Garhwa,1066,9124
2025-12-01,Jharkhand,Garhwa *,10,642
2025-12-01,Jharkhand,Giridih,2611,16955
2025-12-01,Jharkhand,Godda,1082,8571
2025-12-01,Jharkhand,Gumla,1377,12399
2025-12-01,Jharkhand,Hazaribag,129,1869
2025-12-01,Jharkhand,Hazaribagh,1589,10712
2025-12-01,Jharkhand,Jamtara,577,5489
2025-12-01,Jharkhand,Khunti,380,3429
2025-12-01,Jharkhand,Kodarma,95,758
2025-12-01,Jharkhand,Koderma,532,3561
2025-12-01,Jharkhand,Latehar,918,7380
2025-12-01,Jharkhand,Lohardaga,444,3431
2025-12-01,Jharkhand,Pakaur,55,494
2025-12-01,Jharkhand,Pakur,434,3750
2025-12-01,Jharkhand,Palamau,52,655
2025-12-01,Jharkhand,Palamu,2204,14976
2025-12-01,Jharkhand,Pashchimi Singhbhum,82,1909
2025-12-01,Jharkhand,Purbi Singhbhum,43,1540
2025-12-01,Jharkhand,Ramgarh,661,6102
2025-12-01,Jharkhand,Ranchi,1817,17388
2025-12-01,Jharkhand,Sahebganj,1110,8654
2025-12-01,Jharkhand,Sahibganj,24,473
2025-12-01,Jharkhand,Seraikela-Kharsawan,589,5090
2025-12-01,Jharkhand,Seraikela-kharsawan,39,1824
2025-12-01,Jharkhand,Simdega,393,3871
2025-12-01,Jharkhand,West Singhbhum,907,9405
2025-12-01,Karnataka,Bagalkot,1992,7552
2025-12-01,Karnataka,Bagalkot *,27,307
2025-12-01,Karnataka,Ballari,567,3012
2025-12-01,Karnataka,Bangalore,1045,13412
2025-12-01,Karnataka,Bangalore Rural,720,6286
2025-12-01,Karnataka,Belagavi,1887,8838
2025-12-01,Karnataka,Belgaum,1858,13258
2025-12-01,Karnataka,Bellary,791,6004
2025-12-01,Karnataka,Bengaluru,5839,43605
2025-12-01,Karnataka,Bengaluru Rural,1,24
2025-12-01,Karnataka,Bengaluru South,119,1311
2025-12-01,Karnataka,Bidar,1380,7269
2025-12-01,Karnataka,Bijapur,855,6264
2025-12-01,Karnataka,Chamarajanagar,26,392
2025-12-01,Karnataka,Chamarajanagar *,2,19
2025-12-01,Karnataka,Chamrajanagar,330,3159
2025-12-01,Karnataka,Chamrajnagar,32,661
2025-12-01,Karnataka,Chickmagalur,240,2522
2025-12-01,Karnataka,Chikkaballapur,800,6435
2025-12-01,Karnataka,Chikkamagaluru,329,2058
2025-12-01,Karnataka,Chikmagalur,12,202
2025-12-01,Karnataka,Chitradurga,1308,8112
2025-12-01,Karnataka,Dakshina Kannada,1568,11369
2025-12-01,Karnataka,Davanagere,39,940
2025-12-01,Karnataka,Davangere,877,5686
2025-12-01,Karnataka,Dharwad,1167,7915
2025-12-01,Karnataka,Gadag,1007,4443
2025-12-01,Karnataka,Gadag *,24,172
2025-12-01,Karnataka,Gulbarga,844,6457
2025-12-01,Karnataka,Hasan,123,2451
2025-12-01,Karnataka,Hassan,784,5614
2025-12-01,Karnataka,Haveri,1173,6284
2025-12-01,Karnataka,Haveri *,10,239
2025-12-01,Karnataka,Kalaburagi,993,4976
2025-12-01,Karnataka,Kodagu,274,2783
2025-12-01,Karnataka,Kolar,903,6649
2025-12-01,Karnataka,Koppal,1037,6376
2025-12-01,Karnataka,Mandya,650,7371
2025-12-01,Karnataka,Mysore,410,5465
2025-12-01,Karnataka,Mysuru,736,6021
2025-12-01,Karnataka,Raichur,1385,8250
2025-12-01,Karnataka,Ramanagar,429,5351
2025-12-01,Karnataka,Shimoga,276,3872
2025-12-01,Karnataka,Shivamogga,672,3773
2025-12-01,Karnataka,Tumakuru,762,5253
2025-12-01,Karnataka,Tumkur,656,6334
2025-12-01,Karnataka,Udupi,921,5318
2025-12-01,Karnataka,Udupi *,0,1
2025-12-01,Karnataka,Uttara Kannada,733,5801
2025-12-01,Karnataka,Vijayanagara,354,2988
2025-12-01,Karnataka,Vijayapura,1323,5807
2025-12-01,Karnataka,Yadgir,1221,5044
2025-12-01,Karnataka,yadgir,92,674
2025-12-01,Kerala,Alappuzha,659,10681
2025-12-01,Kerala,Ernakulam,1282,16957
2025-12-01,Kerala,Idukki,360,4140
2025-12-01,Kerala,Kannur,1102,16326
2025-12-01,Kerala,Kasaragod,575,7775
2025-12-01,Kerala,Kasargod,4,611
2025-12-01,Kerala,Kollam,1116,14651
2025-12-01,Kerala,Kottayam,654,8722
2025-12-01,Kerala,Kozhikode,2173,23737
2025-12-01,Kerala,Malappuram,2219,48285
2025-12-01,Kerala,Palakkad,880,14708
2025-12-01,Kerala,Pathanamthitta,489,6146
2025-12-01,Kerala,Thiruvananthapuram,1321,17176
2025-12-01,Kerala,Thrissur,1187,16091
2025-12-01,Kerala,Wayanad,295,4062
2025-12-01,Ladakh,Kargil,218,529
2025-12-01,Ladakh,Leh,120,712
2025-12-01,Lakshadweep,Lakshadweep,46,342
2025-12-01,Madanapalle,Kadiri Road,0,2
2025-12-01,Madhya Pradesh,Agar Malwa,220,2183
2025-12-01,Madhya Pradesh,Alirajpur,561,4014
2025-12-01,Madhya Pradesh,Anuppur,516,3745
2025-12-01,Madhya Pradesh,Ashok Nagar,758,4620
2025-12-01,Madhya Pradesh,Balaghat,1398,6468
2025-12-01,Madhya Pradesh,Barwani,1242,7580
2025-12-01,Madhya Pradesh,Betul,1995,5741
2025-12-01,Madhya Pradesh,Bhind,1514,8901
2025-12-01,Madhya Pradesh,Bhopal,1408,12478
2025-12-01,Madhya Pradesh,Burhanpur,612,2289
2025-12-01,Madhya Pradesh,Chhatarpur,1937,11665
2025-12-01,Madhya Pradesh,Chhindwara,1446,8951
2025-12-01,Madhya Pradesh,Damoh,799,6114
2025-12-01,Madhya Pradesh,Datia,951,6580
2025-12-01,Madhya Pradesh,Dewas,737,5245
2025-12-01,Madhya Pradesh,Dhar,1283,11846
2025-12-01,Madhya Pradesh,Dindori,545,3614
2025-12-01,Madhya Pradesh,East Nimar,222,2203
2025-12-01,Madhya Pradesh,Guna,741,6482
2025-12-01,Madhya Pradesh,Gwalior,1960,11619
2025-12-01,Madhya Pradesh,Harda,170,1149
2025-12-01,Madhya Pradesh,Harda *,36,405
2025-12-01,Madhya Pradesh,Hoshangabad,492,2551
2025-12-01,Madhya Pradesh,Indore,2874,22347
2025-12-01,Madhya Pradesh,Jabalpur,1175,11646
2025-12-01,Madhya Pradesh,Jhabua,945,7469
2025-12-01,Madhya Pradesh,Katni,1979,7087
2025-12-01,Madhya Pradesh,Khandwa,491,2520
2025-12-01,Madhya Pradesh,Khargone,840,6585
2025-12-01,Madhya Pradesh,Maihar,50,1135
2025-12-01,Madhya Pradesh,Mandla,830,6123
2025-12-01,Madhya Pradesh,Mandsaur,954,6042
2025-12-01,Madhya Pradesh,Mauganj,48,970
2025-12-01,Madhya Pradesh,Morena,1849,11368
2025-12-01,Madhya Pradesh,Narmadapuram,81,1606
2025-12-01,Madhya Pradesh,Narsimhapur,86,1201
2025-12-01,Madhya Pradesh,Narsinghpur,783,3864
2025-12-01,Madhya Pradesh,Neemuch,773,4130
2025-12-01,Madhya Pradesh,Niwari,36,472
2025-12-01,Madhya Pradesh,Pandhurna,24,280
2025-12-01,Madhya Pradesh,Panna,774,5873
2025-12-01,Madhya Pradesh,Raisen,863,6229
2025-12-01,Madhya Pradesh,Rajgarh,1200,6356
2025-12-01,Madhya Pradesh,Ratlam,875,6388
2025-12-01,Madhya Pradesh,Rewa,1737,13016
2025-12-01,Madhya Pradesh,Sagar,1485,11672
2025-12-01,Madhya Pradesh,Satna,1640,10514
2025-12-01,Madhya Pradesh,Sehore,662,4477
2025-12-01,Madhya Pradesh,Seoni,1315,7450
2025-12-01,Madhya Pradesh,Shahdol,852,7343
2025-12-01,Madhya Pradesh,Shajapur,893,5644
2025-12-01,Madhya Pradesh,Sheopur,774,4616
2025-12-01,Madhya Pradesh,Shivpuri,1271,11434
2025-12-01,Madhya Pradesh,Sidhi,899,6771
2025-12-01,Madhya Pradesh,Singrauli,1135,6745
2025-12-01,Madhya Pradesh,Tikamgarh,1324,7964
2025-12-01,Madhya Pradesh,Ujjain,1681,10725
2025-12-01,Madhya Pradesh,Umaria,482,3917
2025-12-01,Madhya Pradesh,Vidisha,1099,5997
2025-12-01,Madhya Pradesh,West Nimar,54,634
2025-12-01,Maharashtra,Ahilyanagar,200,2218
2025-12-01,Maharashtra,Ahmadnagar,2193,39576
2025-12-01,Maharashtra,Ahmed Nagar,38,1141
2025-12-01,Maharashtra,Akola,640,9465
2025-12-01,Maharashtra,Amravati,1288,15790
2025-12-01,Maharashtra,Aurangabad,1905,25186
2025-12-01,Maharashtra,Beed,1924,21465
2025-12-01,Maharashtra,Bhandara,370,5877
2025-12-01,Maharashtra,Bid,14,2159
2025-12-01,Maharashtra,Buldana,62,3582
2025-12-01,Maharashtra,Buldhana,1074,14457
2025-12-01,Maharashtra,Chandrapur,772,14807
2025-12-01,Maharashtra,Chatrapati Sambhaji Nagar,142,1176
2025-12-01,Maharashtra,Chhatrapati Sambhajinagar,462,4636
2025-12-01,Maharashtra,Dharashiv,112,1218
2025-12-01,Maharashtra,Dhule,892,10792
2025-12-01,Maharashtra,Dist : Thane,0,1
2025-12-01,Maharashtra,Gadchiroli,479,8050
2025-12-01,Maharashtra,Gondia,0,176
2025-12-01,Maharashtra,Gondiya,612,8372
2025-12-01,Maharashtra,Gondiya *,6,396
2025-12-01,Maharashtra,Hingoli,797,12761
2025-12-01,Maharashtra,Jalgaon,1822,22937
2025-12-01,Maharashtra,Jalna,983,14168
2025-12-01,Maharashtra,Kolhapur,1545,26116
2025-12-01,Maharashtra,Latur,1337,18704
2025-12-01,Maharashtra,Mumbai,1782,36581
2025-12-01,Maharashtra,Mumbai City,1142,10919
2025-12-01,Maharashtra,Mumbai Suburban,4060,37330
2025-12-01,Maharashtra,Mumbai( Sub Urban ),15,1212
2025-12-01,Maharashtra,Nagpur,2868,28849
2025-12-01,Maharashtra,Nanded,2024,30942
2025-12-01,Maharashtra,Nandurbar,374,5125
2025-12-01,Maharashtra,Nandurbar *,0,137
2025-12-01,Maharashtra,Nashik,3565,44253
2025-12-01,Maharashtra,Osmanabad,663,13736
2025-12-01,Maharashtra,Palghar,2122,23676
2025-12-01,Maharashtra,Parbhani,1213,15207
2025-12-01,Maharashtra,Pune,7221,90036
2025-12-01,Maharashtra,Raigad,820,8674
2025-12-01,Maharashtra,Raigarh,907,16463
2025-12-01,Maharashtra,Raigarh(MH),0,215
2025-12-01,Maharashtra,Ratnagiri,714,11077
2025-12-01,Maharashtra,Sangli,956,19982
2025-12-01,Maharashtra,Satara,1024,20933
2025-12-01,Maharashtra,Sindhudurg,260,5091
2025-12-01,Maharashtra,Solapur,1891,41851
2025-12-01,Maharashtra,Thane,6783,76705
2025-12-01,Maharashtra,Wardha,660,6277
2025-12-01,Maharashtra,Washim,465,9108
2025-12-01,Maharashtra,Washim *,0,167
2025-12-01,Maharashtra,Yavatmal,1123,31226
2025-12-01,Manipur,Bishnupur,667,2249
2025-12-01,Manipur,Chandel,169,739
2025-12-01,Manipur,Churachandpur,448,1868
2025-12-01,Manipur,Imphal East,1607,9388
2025-12-01,Manipur,Imphal West,1429,6943
2025-12-01,Manipur,Jiribam,43,291
2025-12-01,Manipur,Kakching,150,629
2025-12-01,Manipur,Kangpokpi,2,1
2025-12-01,Manipur,Pherzawl,10,60
2025-12-01,Manipur,Senapati,757,3048
2025-12-01,Manipur,Tamenglong,239,696
2025-12-01,Manipur,Thoubal,1854,10040
2025-12-01,Manipur,Ukhrul,282,1378
2025-12-01,Meghalaya,East Garo Hills,36,480
2025-12-01,Meghalaya,East Jaintia Hills,69,426
2025-12-01,Meghalaya,East Khasi Hills,349,2215
2025-12-01,Meghalaya,Eastern West Khasi Hills,25,52
2025-12-01,Meghalaya,Jaintia Hills,0,4
2025-12-01,Meghalaya,North Garo Hills,23,367
2025-12-01,Meghalaya,Ri Bhoi,94,845
2025-12-01,Meghalaya,South Garo Hills,38,301
2025-12-01,Meghalaya,South West Garo Hills,101,623
2025-12-01,Meghalaya,South West Khasi Hills,41,252
2025-12-01,Meghalaya,West Garo Hills,205,1635
2025-12-01,Meghalaya,West Jaintia Hills,143,804
2025-12-01,Meghalaya,West Khasi Hills,170,716
2025-12-01,Mizoram,Aizawl,178,1431
2025-12-01,Mizoram,Champhai,55,526
2025-12-01,Mizoram,Hnahthial,0,17
2025-12-01,Mizoram,Khawzawl,2,2
2025-12-01,Mizoram,Kolasib,71,275
2025-12-01,Mizoram,Lawngtlai,60,592
2025-12-01,Mizoram,Lunglei,80,615
2025-12-01,Mizoram,Mamit,46,166
2025-12-01,Mizoram,Mammit,0,95
2025-12-01,Mizoram,Saiha,8,145
2025-12-01,Mizoram,Saitual,4,46
2025-12-01,Mizoram,Serchhip,13,111
2025-12-01,Nagaland,Chumukedima,35,222
2025-12-01,Nagaland,Dimapur,170,1649
2025-12-01,Nagaland,Kiphire,39,277
2025-12-01,Nagaland,Kohima,28,523
2025-12-01,Nagaland,Longleng,24,224
2025-12-01,Nagaland,Meluri,2,22
2025-12-01,Nagaland,Mokokchung,32,409
2025-12-01,Nagaland,Mon,130,671
2025-12-01,Nagaland,Niuland,5,62
2025-12-01,Nagaland,Noklak,20,97
2025-12-01,Nagaland,Peren,57,253
2025-12-01,Nagaland,Phek,21,253
2025-12-01,Nagaland,Shamator,29,155
2025-12-01,Nagaland,Tseminyu,1,23
2025-12-01,Nagaland,Tuensang,60,601
2025-12-01,Nagaland,Wokha,12,197
2025-12-01,Nagaland,Zunheboto,53,438
2025-12-01,Nagpur,Near Uday nagar NIT garden,0,1
2025-12-01,ODISHA,NUAPADA,0,13
