month,state,district,bio_age_5_17,bio_age_17_
2025-12-01,Assam,Kamrup,3406,1954
2025-12-01,Assam,Kamrup Metro,1358,1459
2025-12-01,Assam,Karbi Anglong,3742,3116
2025-12-01,Assam,Karimganj,7974,2144
2025-12-01,Assam,Kokrajhar,1858,1636
2025-12-01,Assam,Lakhimpur,4149,1694
2025-12-01,Assam,Majuli,199,131
2025-12-01,Assam,Marigaon,2387,2201
2025-12-01,Assam,Nagaon,7504,15748
2025-12-01,Assam,Nalbari,2026,791
2025-12-01,Assam,North Cachar Hills,397,203
2025-12-01,Assam,Sibsagar,1581,400
2025-12-01,Assam,Sonitpur,2578,1770
2025-12-01,Assam,South Salmara Mankachar,395,271
2025-12-01,Assam,Sribhumi,9,122
2025-12-01,Assam,Tamulpur District,4,10
2025-12-01,Assam,Tinsukia,2456,976
2025-12-01,Assam,Udalguri,2277,1418
2025-12-01,Assam,West Karbi Anglong,232,457
2025-12-01,Bihar,Araria,8124,10174
2025-12-01,Bihar,Arwal,1335,2407
2025-12-01,Bihar,Aurangabad,5162,6175
2025-12-01,Bihar,Aurangabad(BH),1,3
2025-12-01,Bihar,Aurangabad(bh),15,64
2025-12-01,Bihar,Banka,5552,5795
2025-12-01,Bihar,Begusarai,8409,10503
2025-12-01,Bihar,Bhabua,3,11
2025-12-01,Bihar,Bhagalpur,8172,9532
2025-12-01,Bihar,Bhojpur,5056,6663
2025-12-01,Bihar,Buxar,2956,4291
2025-12-01,Bihar,Darbhanga,11038,16285
2025-12-01,Bihar,East Champaran,12348,17317
2025-12-01,Bihar,Gaya,8659,13261
2025-12-01,Bihar,Gopalganj,5873,7894
2025-12-01,Bihar,Jamui,10829,4475
2025-12-01,Bihar,Jehanabad,1788,3114
2025-12-01,Bihar,Kaimur (Bhabua),3415,4072
2025-12-01,Bihar,Katihar,11911,14908
2025-12-01,Bihar,Khagaria,6585,5329
2025-12-01,Bihar,Kishanganj,13659,9794
2025-12-01,Bihar,Lakhisarai,2654,3661
2025-12-01,Bihar,Madhepura,6810,9936
2025-12-01,Bihar,Madhubani,15124,17429
2025-12-01,Bihar,Monghyr,3,26
2025-12-01,Bihar,Munger,2767,4198
2025-12-01,Bihar,Muzaffarpur,10858,15470
2025-12-01,Bihar,Nalanda,7882,7517
2025-12-01,Bihar,Nawada,4172,6525
2025-12-01,Bihar,Pashchim Champaran,8,104
2025-12-01,Bihar,Patna,9746,14076
2025-12-01,Bihar,Purba Champaran,9,86
2025-12-01,Bihar,Purnea,91,408
2025-12-01,Bihar,Purnia,10289,15935
2025-12-01,Bihar,Rohtas,6273,7790
2025-12-01,Bihar,Saharsa,5007,9731
2025-12-01,Bihar,Samastipur,10928,15066
2025-12-01,Bihar,Samstipur,5,62
2025-12-01,Bihar,Saran,8872,12524
2025-12-01,Bihar,Sheikhpura,2141,2970
2025-12-01,Bihar,Sheikpura,1,39
2025-12-01,Bihar,Sheohar,1841,2876
2025-12-01,Bihar,Sitamarhi,10924,14151
2025-12-01,Bihar,Siwan,7044,10761
2025-12-01,Bihar,Supaul,6405,8460
2025-12-01,Bihar,Vaishali,9330,12851
2025-12-01,Bihar,West Champaran,11047,14586
2025-12-01,Chandigarh,Chandigarh,2176,2449
2025-12-01,Chandigarh,Mohali,1,2
2025-12-01,Chandigarh,Rupnagar,1,5
2025-12-01,Chhatisgarh,Raipur,0,2
2025-12-01,Chhattisgarh,Balod,11562,6033
2025-12-01,Chhattisgarh,Baloda Bazar,19091,9307
2025-12-01,Chhattisgarh,Balrampur,8097,3645
2025-12-01,Chhattisgarh,Bastar,10714,9798
2025-12-01,Chhattisgarh,Bemetara,15156,9123
2025-12-01,Chhattisgarh,Bijapur,2221,2933
2025-12-01,Chhattisgarh,Bilaspur,22664,15268
2025-12-01,Chhattisgarh,Dakshin Bastar Dantewada,2140,2546
2025-12-01,Chhattisgarh,Dantewada,1142,1525
2025-12-01,Chhattisgarh,Dhamtari,9410,7174
2025-12-01,Chhattisgarh,Durg,19367,12515
2025-12-01,Chhattisgarh,Gariyaband,8519,3480
2025-12-01,Chhattisgarh,Gaurela-pendra-marwahi,156,76
2025-12-01,Chhattisgarh,Janjgir - Champa,1,91
2025-12-01,Chhattisgarh,Janjgir Champa,11,63
2025-12-01,Chhattisgarh,Janjgir-champa,16401,14954
2025-12-01,Chhattisgarh,Jashpur,9557,5081
2025-12-01,Chhattisgarh,Kabeerdham,7606,1682
2025-12-01,Chhattisgarh,Kanker,7365,4616
2025-12-01,Chhattisgarh,Kawardha,11606,4738
2025-12-01,Chhattisgarh,Khairagarh Chhuikhadan Gandai,15,54
2025-12-01,Chhattisgarh,Kondagaon,7180,5685
2025-12-01,Chhattisgarh,Korba,6054,7065
2025-12-01,Chhattisgarh,Koriya,6388,6032
2025-12-01,Chhattisgarh,Mahasamund,10182,7028
2025-12-01,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,28,58
2025-12-01,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,30,12
2025-12-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,186,206
2025-12-01,Chhattisgarh,Mungeli,12994,6778
2025-12-01,Chhattisgarh,Narayanpur,2897,1842
2025-12-01,Chhattisgarh,Raigarh,12323,13817
2025-12-01,Chhattisgarh,Raipur,23968,17430
2025-12-01,Chhattisgarh,Rajnandgaon,16296,11077
2025-12-01,Chhattisgarh,Sakti,88,189
2025-12-01,Chhattisgarh,Sarangarh-Bilaigarh,45,367
2025-12-01,Chhattisgarh,Sukma,5909,2580
2025-12-01,Chhattisgarh,Surajpur,7580,6065
2025-12-01,Chhattisgarh,Surguja,14229,7700
2025-12-01,Chhattisgarh,Uttar Bastar Kanker,2724,3677
2025-12-01,Dadra & Nagar Haveli,Dadra & Nagar Haveli,5,92
2025-12-01,Dadra and Nagar Haveli,Dadra and Nagar Haveli,838,1599
2025-12-01,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,30,98
2025-12-01,Dadra and Nagar Haveli and Daman and Diu,Daman,10,27
2025-12-01,Dadra and Nagar Haveli and Daman and Diu,Diu,2,4
2025-12-01,Daman & Diu,Daman,35,165
2025-12-01,Daman & Diu,Diu,10,148
2025-12-01,Daman and Diu,Daman,271,241
2025-12-01,Daman and Diu,Diu,139,103
2025-12-01,Delhi,Central Delhi,2638,2611
2025-12-01,Delhi,East Delhi,5509,5376
2025-12-01,Delhi,Najafgarh,6,83
2025-12-01,Delhi,New Delhi,291,211
2025-12-01,Delhi,North Delhi,3548,3694
2025-12-01,Delhi,North East,262,3682
2025-12-01,Delhi,North East Delhi,10144,7494
2025-12-01,Delhi,North West Delhi,16452,16507
2025-12-01,Delhi,Shahdara,194,508
2025-12-01,Delhi,South Delhi,9115,9085
2025-12-01,Delhi,South East Delhi,7,28
2025-12-01,Delhi,South West Delhi,7273,5902
2025-12-01,Delhi,West Delhi,8051,7473
2025-12-01,Goa,Bardez,5,9
2025-12-01,Goa,North Goa,2775,1709
2025-12-01,Goa,South Goa,2017,1112
2025-12-01,Gujarat,Ahmadabad,150,2700
2025-12-01,Gujarat,Ahmedabad,22088,23744
2025-12-01,Gujarat,Amreli,3998,3584
2025-12-01,Gujarat,Anand,6351,6114
2025-12-01,Gujarat,Arvalli,2782,1400
2025-12-01,Gujarat,Banas Kantha,16,157
2025-12-01,Gujarat,Banaskantha,13002,10863
2025-12-01,Gujarat,Bharuch,5790,4050
2025-12-01,Gujarat,Bhavnagar,7087,7239
2025-12-01,Gujarat,Botad,1163,518
2025-12-01,Gujarat,Chhotaudepur,1644,1399
2025-12-01,Gujarat,Dahod,5708,6313
2025-12-01,Gujarat,Devbhumi Dwarka,3562,703
2025-12-01,Gujarat,Dohad,153,1652
2025-12-01,Gujarat,Gandhinagar,3190,4299
2025-12-01,Gujarat,Gir Somnath,5053,1209
2025-12-01,Gujarat,Jamnagar,5347,4458
2025-12-01,Gujarat,Junagadh,6214,8110
2025-12-01,Gujarat,Kachchh,8226,6394
2025-12-01,Gujarat,Kheda,5642,6987
2025-12-01,Gujarat,Mahesana,5338,6324
2025-12-01,Gujarat,Mahisagar,2660,1504
2025-12-01,Gujarat,Morbi,2058,932
2025-12-01,Gujarat,Narmada,1416,2283
2025-12-01,Gujarat,Navsari,3073,2238
2025-12-01,Gujarat,Panch Mahals,9,99
2025-12-01,Gujarat,Panchmahals,7258,9308
2025-12-01,Gujarat,Patan,5036,4161
2025-12-01,Gujarat,Porbandar,1234,1432
2025-12-01,Gujarat,Rajkot,8551,9302
2025-12-01,Gujarat,Sabar Kantha,13,206
2025-12-01,Gujarat,Sabarkantha,3937,7046
2025-12-01,Gujarat,Surat,17455,13713
2025-12-01,Gujarat,Surendra Nagar,4046,5027
2025-12-01,Gujarat,Surendranagar,10,189
2025-12-01,Gujarat,Tapi,2980,2506
2025-12-01,Gujarat,The Dangs,1004,1117
2025-12-01,Gujarat,Vadodara,10975,13619
2025-12-01,Gujarat,Valsad,4721,4276
2025-12-01,Haryana,Ambala,3052,4926
2025-12-01,Haryana,Bhiwani,5387,6147
2025-12-01,Haryana,Charkhi Dadri,531,719
2025-12-01,Haryana,Faridabad,8873,6663
2025-12-01,Haryana,Fatehabad,3368,4946
2025-12-01,Haryana,Gurgaon,5584,3714
2025-12-01,Haryana,Hisar,6536,6606
2025-12-01,Haryana,Jhajjar,3432,3507
2025-12-01,Haryana,Jind,5459,6914
2025-12-01,Haryana,Kaithal,3771,4896
2025-12-01,Haryana,Karnal,4497,6906
2025-12-01,Haryana,Kurukshetra,3016,5316
2025-12-01,Haryana,Mahendragarh,4000,3424
2025-12-01,Haryana,Mewat,6097,4961
2025-12-01,Haryana,Palwal,5530,3598
2025-12-01,Haryana,Panchkula,2242,1843
2025-12-01,Haryana,Panipat,4192,5812
2025-12-01,Haryana,Rewari,3707,3117
2025-12-01,Haryana,Rohtak,3473,5185
2025-12-01,Haryana,Sirsa,5156,7775
2025-12-01,Haryana,Sonipat,4535,4841
2025-12-01,Haryana,Yamuna Nagar,4903,7278
2025-12-01,Haryana,Yamunanagar,12,150
2025-12-01,Himachal Pradesh,Bilaspur,1324,1260
2025-12-01,Himachal Pradesh,Chamba,2275,1879
2025-12-01,Himachal Pradesh,Hamirpur,1564,1426
2025-12-01,Himachal Pradesh,Kangra,7801,4898
2025-12-01,Himachal Pradesh,Kinnaur,231,220
2025-12-01,Himachal Pradesh,Kullu,1786,1027
2025-12-01,Himachal Pradesh,Lahaul and Spiti,6,18
2025-12-01,Himachal Pradesh,Lahul & Spiti,41,125
2025-12-01,Himachal Pradesh,Lahul and Spiti,196,50
2025-12-01,Himachal Pradesh,Mandi,3221,3618
2025-12-01,Himachal Pradesh,Shimla,2619,1744
2025-12-01,Himachal Pradesh,Sirmaur,1588,1313
2025-12-01,Himachal Pradesh,Solan,2387,1843
2025-12-01,Himachal Pradesh,Una,2310,1938
2025-12-01,Jammu & Kashmir,Anantnag,2,1
2025-12-01,Jammu & Kashmir,Badgam,1,1
2025-12-01,Jammu & Kashmir,Baramula,13,7
2025-12-01,Jammu & Kashmir,Doda,2,1
2025-12-01,Jammu & Kashmir,Jammu,9,56
2025-12-01,Jammu & Kashmir,Kathua,6,8
2025-12-01,Jammu & Kashmir,Kupwara,0,1
2025-12-01,Jammu & Kashmir,Leh (ladakh),0,1
2025-12-01,Jammu & Kashmir,Pulwama,1,0
2025-12-01,Jammu & Kashmir,Punch,0,3
2025-12-01,Jammu & Kashmir,Rajauri,0,5
2025-12-01,Jammu & Kashmir,Srinagar,0,6
2025-12-01,Jammu & Kashmir,Udhampur,0,2
2025-12-01,Jammu and Kashmir,Anantnag,9075,2600
2025-12-01,Jammu and Kashmir,Badgam,748,1238
2025-12-01,Jammu and Kashmir,Bandipore,2551,1001
2025-12-01,Jammu and Kashmir,Baramula,5588,3534
2025-12-01,Jammu and Kashmir,Budgam,3074,383
2025-12-01,Jammu and Kashmir,Doda,2809,2395
2025-12-01,Jammu and Kashmir,Ganderbal,2068,657
2025-12-01,Jammu and Kashmir,Jammu,6929,4992
2025-12-01,Jammu and Kashmir,Kargil,298,191
2025-12-01,Jammu and Kashmir,Kathua,3368,1807
2025-12-01,Jammu and Kashmir,Kishtwar,1496,1231
2025-12-01,Jammu and Kashmir,Kulgam,2583,970
2025-12-01,Jammu and Kashmir,Kupwara,4195,2443
2025-12-01,Jammu and Kashmir,Leh,184,123
2025-12-01,Jammu and Kashmir,Poonch,1,0
2025-12-01,Jammu and Kashmir,Pulwama,4252,1601
2025-12-01,Jammu and Kashmir,Punch,4894,2155
2025-12-01,Jammu and Kashmir,Rajouri,6349,3357
2025-12-01,Jammu and Kashmir,Ramban,5300,915
2025-12-01,Jammu and Kashmir,Reasi,1402,1150
2025-12-01,Jammu and Kashmir,Samba,1071,402
2025-12-01,Jammu and Kashmir,Shupiyan,1344,566
2025-12-01,Jammu and Kashmir,Srinagar,9292,5513
2025-12-01,Jammu and Kashmir,Udhampur,2435,3008
2025-12-01,Jharkhand,Bokaro,5005,5751
2025-12-01,Jharkhand,Bokaro *,1,0
2025-12-01,Jharkhand,Chatra,3624,3722
2025-12-01,Jharkhand,Deoghar,4003,3364
2025-12-01,Jharkhand,Dhanbad,5023,7218
2025-12-01,Jharkhand,Dumka,2986,3673
2025-12-01,Jharkhand,East Singhbhum,4816,6409
2025-12-01,Jharkhand,Garhwa,4837,5736
2025-12-01,Jharkhand,Garhwa *,48,673
2025-12-01,Jharkhand,Giridih,5881,4976
2025-12-01,Jharkhand,Godda,4991,3378
2025-12-01,Jharkhand,Gumla,5041,6189
2025-12-01,Jharkhand,Hazaribag,174,671
2025-12-01,Jharkhand,Hazaribagh,4901,4098
2025-12-01,Jharkhand,Jamtara,1968,1843
2025-12-01,Jharkhand,Khunti,1424,2540
2025-12-01,Jharkhand,Kodarma,174,403
2025-12-01,Jharkhand,Koderma,2404,1706
2025-12-01,Jharkhand,Latehar,2246,2569
2025-12-01,Jharkhand,Lohardaga,1478,2201
2025-12-01,Jharkhand,Pakaur,91,122
2025-12-01,Jharkhand,Pakur,1782,1264
2025-12-01,Jharkhand,Palamau,106,247
2025-12-01,Jharkhand,Palamu,7353,5971
2025-12-01,Jharkhand,Pashchimi Singhbhum,259,1059
2025-12-01,Jharkhand,Purbi Singhbhum,246,1428
2025-12-01,Jharkhand,Ramgarh,1952,2235
2025-12-01,Jharkhand,Ranchi,5889,8662
2025-12-01,Jharkhand,Sahebganj,4742,2515
2025-12-01,Jharkhand,Sahibganj,170,209
2025-12-01,Jharkhand,Seraikela-Kharsawan,3067,3437
2025-12-01,Jharkhand,Seraikela-kharsawan,249,1240
2025-12-01,Jharkhand,Simdega,2182,3762
2025-12-01,Jharkhand,West Singhbhum,4690,8195
2025-12-01,Karnataka,Bagalkot,4762,3955
2025-12-01,Karnataka,Bagalkot *,98,235
2025-12-01,Karnataka,Ballari,3788,1314
2025-12-01,Karnataka,Bangalore,6707,14628
2025-12-01,Karnataka,Bangalore Rural,3248,2530
2025-12-01,Karnataka,Belagavi,10431,2533
2025-12-01,Karnataka,Belgaum,7182,7399
2025-12-01,Karnataka,Bellary,3591,4733
2025-12-01,Karnataka,Bengaluru,22455,15425
2025-12-01,Karnataka,Bengaluru Rural,1,1
2025-12-01,Karnataka,Bengaluru South,7,57
2025-12-01,Karnataka,Bidar,6428,5110
2025-12-01,Karnataka,Bijapur,3103,4208
2025-12-01,Karnataka,Bijapur(KAR),1,2
2025-12-01,Karnataka,Chamarajanagar,123,250
2025-12-01,Karnataka,Chamarajanagar *,7,9
2025-12-01,Karnataka,Chamrajanagar,3043,1742
2025-12-01,Karnataka,Chamrajnagar,186,380
2025-12-01,Karnataka,Chickmagalur,869,1807
2025-12-01,Karnataka,Chikkaballapur,2997,2691
2025-12-01,Karnataka,Chikkamagaluru,1285,617
2025-12-01,Karnataka,Chikmagalur,30,198
2025-12-01,Karnataka,Chitradurga,4584,4121
2025-12-01,Karnataka,Dakshina Kannada,5589,3343
2025-12-01,Karnataka,Davanagere,105,719
2025-12-01,Karnataka,Davangere,4535,3800
2025-12-01,Karnataka,Dharwad,4997,4305
2025-12-01,Karnataka,Gadag,2535,2020
2025-12-01,Karnataka,Gadag *,63,147
2025-12-01,Karnataka,Gulbarga,3269,6226
2025-12-01,Karnataka,Hasan,372,1438
2025-12-01,Karnataka,Hassan,3685,2324
2025-12-01,Karnataka,Haveri,3727,3381
2025-12-01,Karnataka,Haveri *,62,217
2025-12-01,Karnataka,Kalaburagi,7385,2771
2025-12-01,Karnataka,Kodagu,849,814
2025-12-01,Karnataka,Kolar,5344,3750
2025-12-01,Karnataka,Koppal,3743,3348
2025-12-01,Karnataka,Mandya,4239,3699
2025-12-01,Karnataka,Mysore,3325,3840
2025-12-01,Karnataka,Mysuru,5881,1611
2025-12-01,Karnataka,Raichur,8120,7320
2025-12-01,Karnataka,Ramanagar,2733,2423
2025-12-01,Karnataka,Shimoga,912,2235
2025-12-01,Karnataka,Shivamogga,2905,1209
2025-12-01,Karnataka,Tumakuru,4029,1907
2025-12-01,Karnataka,Tumkur,2899,5917
2025-12-01,Karnataka,Udupi,2701,1631
2025-12-01,Karnataka,Udupi *,0,1
2025-12-01,Karnataka,Uttara Kannada,4071,2091
2025-12-01,Karnataka,Vijayanagara,411,622
2025-12-01,Karnataka,Vijayapura,5301,1795
2025-12-01,Karnataka,Yadgir,4205,3232
2025-12-01,Karnataka,yadgir,146,664
2025-12-01,Kerala,Alappuzha,5338,5421
2025-12-01,Kerala,Ernakulam,8645,8794
2025-12-01,Kerala,Idukki,3748,2812
2025-12-01,Kerala,Kannur,5387,7665
2025-12-01,Kerala,Kasaragod,3880,3969
2025-12-01,Kerala,Kasargod,63,510
2025-12-01,Kerala,Kollam,6701,7987
2025-12-01,Kerala,Kottayam,4798,5058
2025-12-01,Kerala,Kozhikode,9513,11858
2025-12-01,Kerala,Malappuram,10550,15827
2025-12-01,Kerala,Palakkad,5875,10697
2025-12-01,Kerala,Pathanamthitta,2539,3922
2025-12-01,Kerala,Thiruvananthapuram,6906,8938
2025-12-01,Kerala,Thrissur,5073,8606
2025-12-01,Kerala,Wayanad,1313,2294
2025-12-01,Ladakh,Kargil,197,113
2025-12-01,Ladakh,Leh,121,257
2025-12-01,Lakshadweep,Lakshadweep,284,283
2025-12-01,Madhya Pradesh,Agar Malwa,552,1892
2025-12-01,Madhya Pradesh,Alirajpur,2564,3274
2025-12-01,Madhya Pradesh,Anuppur,2709,4443
2025-12-01,Madhya Pradesh,Ashok Nagar,2718,3161
2025-12-01,Madhya Pradesh,Balaghat,18740,3874
2025-12-01,Madhya Pradesh,Barwani,4965,5102
2025-12-01,Madhya Pradesh,Betul,8184,9642
2025-12-01,Madhya Pradesh,Bhind,5796,5028
2025-12-01,Madhya Pradesh,Bhopal,11795,11600
2025-12-01,Madhya Pradesh,Burhanpur,4021,3501
2025-12-01,Madhya Pradesh,Chhatarpur,8376,7842
2025-12-01,Madhya Pradesh,Chhindwara,11688,9179
2025-12-01,Madhya Pradesh,Damoh,4973,5184
2025-12-01,Madhya Pradesh,Datia,2331,2550
2025-12-01,Madhya Pradesh,Dewas,7845,7687
2025-12-01,Madhya Pradesh,Dhar,5484,6645
2025-12-01,Madhya Pradesh,Dindori,3694,2600
2025-12-01,Madhya Pradesh,East Nimar,1031,3772
2025-12-01,Madhya Pradesh,Guna,4505,5577
2025-12-01,Madhya Pradesh,Gwalior,9341,6326
2025-12-01,Madhya Pradesh,Harda,1367,1788
2025-12-01,Madhya Pradesh,Harda *,205,792
2025-12-01,Madhya Pradesh,Hoshangabad,3781,5622
2025-12-01,Madhya Pradesh,Indore,19677,15420
2025-12-01,Madhya Pradesh,Jabalpur,13225,11184
2025-12-01,Madhya Pradesh,Jhabua,3928,3437
2025-12-01,Madhya Pradesh,Katni,15532,5679
2025-12-01,Madhya Pradesh,Khandwa,3135,2516
2025-12-01,Madhya Pradesh,Khargone,5802,8839
2025-12-01,Madhya Pradesh,Maihar,32,347
2025-12-01,Madhya Pradesh,Mandla,3044,2859
2025-12-01,Madhya Pradesh,Mandsaur,4176,4544
2025-12-01,Madhya Pradesh,Mauganj,21,207
2025-12-01,Madhya Pradesh,Morena,7818,5989
2025-12-01,Madhya Pradesh,Narmadapuram,152,571
2025-12-01,Madhya Pradesh,Narsimhapur,353,995
2025-12-01,Madhya Pradesh,Narsinghpur,4760,2650
2025-12-01,Madhya Pradesh,Neemuch,3334,2041
2025-12-01,Madhya Pradesh,Niwari,132,87
2025-12-01,Madhya Pradesh,Pandhurna,29,49
2025-12-01,Madhya Pradesh,Panna,3265,4015
2025-12-01,Madhya Pradesh,Raisen,5018,6533
2025-12-01,Madhya Pradesh,Rajgarh,5759,7969
2025-12-01,Madhya Pradesh,Ratlam,23657,4263
2025-12-01,Madhya Pradesh,Rewa,7542,8386
2025-12-01,Madhya Pradesh,Sagar,10361,8761
2025-12-01,Madhya Pradesh,Satna,11263,9590
2025-12-01,Madhya Pradesh,Sehore,7075,6356
2025-12-01,Madhya Pradesh,Seoni,3989,4349
2025-12-01,Madhya Pradesh,Shahdol,5954,6100
2025-12-01,Madhya Pradesh,Shajapur,4196,5632
2025-12-01,Madhya Pradesh,Sheopur,2907,2457
2025-12-01,Madhya Pradesh,Shivpuri,4953,9325
2025-12-01,Madhya Pradesh,Sidhi,3476,4600
2025-12-01,Madhya Pradesh,Singrauli,3896,3516
2025-12-01,Madhya Pradesh,Tikamgarh,6769,6616
2025-12-01,Madhya Pradesh,Ujjain,13725,7368
2025-12-01,Madhya Pradesh,Umaria,2611,3047
2025-12-01,Madhya Pradesh,Vidisha,6666,7342
2025-12-01,Madhya Pradesh,West Nimar,229,1025
2025-12-01,Maharashtra,Ahilyanagar,1,16
2025-12-01,Maharashtra,Ahmadnagar,23258,25466
2025-12-01,Maharashtra,Ahmed Nagar,176,967
2025-12-01,Maharashtra,Akola,6341,11299
2025-12-01,Maharashtra,Amravati,12111,22050
2025-12-01,Maharashtra,Aurangabad,15593,20898
2025-12-01,Maharashtra,Beed,16845,12408
2025-12-01,Maharashtra,Bhandara,4654,6816
2025-12-01,Maharashtra,Bid,85,1495
2025-12-01,Maharashtra,Buldana,388,4020
2025-12-01,Maharashtra,Buldhana,10590,13828
2025-12-01,Maharashtra,Chandrapur,14024,14860
2025-12-01,Maharashtra,Chatrapati Sambhaji Nagar,65,156
2025-12-01,Maharashtra,Chhatrapati Sambhajinagar,84,514
2025-12-01,Maharashtra,Dharashiv,21,113
2025-12-01,Maharashtra,Dhule,8573,11996
2025-12-01,Maharashtra,Gadchiroli,6737,12034
2025-12-01,Maharashtra,Gondia,6,172
2025-12-01,Maharashtra,Gondiya,4946,6569
2025-12-01,Maharashtra,Gondiya *,12,340
2025-12-01,Maharashtra,Hingoli,9740,7805
2025-12-01,Maharashtra,Hingoli *,0,2
2025-12-01,Maharashtra,Jalgaon,24723,22506
2025-12-01,Maharashtra,Jalna,9527,12259
2025-12-01,Maharashtra,Kolhapur,14197,15659
2025-12-01,Maharashtra,Latur,7915,12855
2025-12-01,Maharashtra,Mumbai,19383,42095
2025-12-01,Maharashtra,Mumbai City,5905,2386
2025-12-01,Maharashtra,Mumbai Suburban,18168,9641
2025-12-01,Maharashtra,Mumbai( Sub Urban ),183,1522
2025-12-01,Maharashtra,Nagpur,14199,22681
2025-12-01,Maharashtra,Nanded,18141,18667
2025-12-01,Maharashtra,Nandurbar,6224,9292
2025-12-01,Maharashtra,Nandurbar *,1,323
2025-12-01,Maharashtra,Nashik,28661,42586
2025-12-01,Maharashtra,Osmanabad,9181,8424
2025-12-01,Maharashtra,Palghar,15181,7911
2025-12-01,Maharashtra,Parbhani,8772,10139
2025-12-01,Maharashtra,Pune,49437,39581
2025-12-01,Maharashtra,Raigad,948,1292
2025-12-01,Maharashtra,Raigarh,10315,10538
2025-12-01,Maharashtra,Raigarh(MH),3,151
2025-12-01,Maharashtra,Ratnagiri,6382,10873
2025-12-01,Maharashtra,Sangli,13650,15731
2025-12-01,Maharashtra,Satara,11363,13459
2025-12-01,Maharashtra,Sindhudurg,3525,3560
2025-12-01,Maharashtra,Solapur,25695,21750
2025-12-01,Maharashtra,Thane,32067,50207
2025-12-01,Maharashtra,Wardha,6832,9942
2025-12-01,Maharashtra,Washim,6476,10541
2025-12-01,Maharashtra,Washim *,10,201
2025-12-01,Maharashtra,Yavatmal,14037,26079
2025-12-01,Manipur,Bishnupur,680,419
2025-12-01,Manipur,Chandel,356,267
2025-12-01,Manipur,Churachandpur,895,487
2025-12-01,Manipur,Imphal East,2687,2247
2025-12-01,Manipur,Imphal West,2361,1916
2025-12-01,Manipur,Jiribam,15,44
2025-12-01,Manipur,Kakching,55,41
2025-12-01,Manipur,Pherzawl,2,0
2025-12-01,Manipur,Senapati,1145,842
2025-12-01,Manipur,Tamenglong,239,195
2025-12-01,Manipur,Thoubal,2911,1660
2025-12-01,Manipur,Ukhrul,448,400
2025-12-01,Meghalaya,East Garo Hills,52,48
2025-12-01,Meghalaya,East Jaintia Hills,211,51
2025-12-01,Meghalaya,East Khasi Hills,944,634
2025-12-01,Meghalaya,Eastern West Khasi Hills,1,1
2025-12-01,Meghalaya,North Garo Hills,62,20
2025-12-01,Meghalaya,Ri Bhoi,241,146
2025-12-01,Meghalaya,South Garo Hills,52,42
2025-12-01,Meghalaya,South West Garo Hills,174,134
2025-12-01,Meghalaya,South West Khasi Hills,134,120
2025-12-01,Meghalaya,West Garo Hills,656,666
2025-12-01,Meghalaya,West Jaintia Hills,458,115
2025-12-01,Meghalaya,West Khasi Hills,221,141
2025-12-01,Mizoram,Aizawl,1610,471
2025-12-01,Mizoram,Champhai,183,119
2025-12-01,Mizoram,Hnahthial,6,1
2025-12-01,Mizoram,Khawzawl,1,0
2025-12-01,Mizoram,Kolasib,325,118
2025-12-01,Mizoram,Lawngtlai,1034,291
2025-12-01,Mizoram,Lunglei,201,127
2025-12-01,Mizoram,Mamit,273,83
2025-12-01,Mizoram,Mammit,69,26
2025-12-01,Mizoram,Saiha,199,51
2025-12-01,Mizoram,Saitual,11,1
2025-12-01,Mizoram,Serchhip,111,84
2025-12-01,Nagaland,Chumukedima,58,20
2025-12-01,Nagaland,Dimapur,2252,1404
2025-12-01,Nagaland,Kiphire,104,139
2025-12-01,Nagaland,Kohima,277,694
2025-12-01,Nagaland,Longleng,80,111
2025-12-01,Nagaland,Meluri,48,239
2025-12-01,Nagaland,Mokokchung,222,398
2025-12-01,Nagaland,Mon,355,561
2025-12-01,Nagaland,Niuland,26,7
2025-12-01,Nagaland,Noklak,27,35
2025-12-01,Nagaland,Peren,192,130
2025-12-01,Nagaland,Phek,249,343
2025-12-01,Nagaland,Shamator,11,24
2025-12-01,Nagaland,Tseminyu,6,10
2025-12-01,Nagaland,Tuensang,311,512
2025-12-01,Nagaland,Wokha,196,286
2025-12-01,Nagaland,Zunheboto,223,370
2025-12-01,ODISHA,NUAPADA,4,6
2025-12-01,Odisha,ANUGUL,3,14
2025-12-01,Odisha,Angul,4086,2947
2025-12-01,Odisha,Anugul,64,266
2025-12-01,Odisha,Balangir,5264,3389
2025-12-01,Odisha,Baleshwar,645,1775
2025-12-01,Odisha,Baleswar,7774,3556
2025-12-01,Odisha,Bargarh,4869,3538
2025-12-01,Odisha,Baudh,181,353
2025-12-01,Odisha,Bhadrak,5212,3042
2025-12-01,Odisha,Boudh,1625,921
2025-12-01,Odisha,Cuttack,7938,5734
2025-12-01,Odisha,Debagarh,1059,655
2025-12-01,Odisha,Dhenkanal,4527,2838
2025-12-01,Odisha,Gajapati,2752,1535
2025-12-01,Odisha,Ganjam,15390,7988
2025-12-01,Odisha,JAJPUR,2478,983
2025-12-01,Odisha,Jagatsinghapur,4098,1904
